"GEO_ID","NAME","B01003_001E","B01003_001EA","B01003_001M","B01003_001MA",
"Geography","Geographic Area Name","Estimate!!Total","Annotation of Estimate!!Total","Margin of Error!!Total","Annotation of Margin of Error!!Total",
"8600000US76623","ZCTA5 76623","259","null","93","null",
"8600000US76624","ZCTA5 76624","2015","null","413","null",
"8600000US76626","ZCTA5 76626","1386","null","321","null",
"8600000US76627","ZCTA5 76627","1511","null","294","null",
"8600000US76628","ZCTA5 76628","54","null","23","null",
"8600000US76629","ZCTA5 76629","1668","null","238","null",
"8600000US76630","ZCTA5 76630","1359","null","460","null",
"8600000US76631","ZCTA5 76631","692","null","179","null",
"8600000US76632","ZCTA5 76632","1613","null","336","null",
"8600000US76633","ZCTA5 76633","5290","null","519","null",
"8600000US76634","ZCTA5 76634","7431","null","408","null",
"8600000US76635","ZCTA5 76635","1290","null","254","null",
"8600000US76636","ZCTA5 76636","1525","null","269","null",
"8600000US76637","ZCTA5 76637","540","null","142","null",
"8600000US76638","ZCTA5 76638","2910","null","320","null",
"8600000US76639","ZCTA5 76639","1318","null","280","null",
"8600000US76640","ZCTA5 76640","3567","null","734","null",
"8600000US76641","ZCTA5 76641","1575","null","256","null",
"8600000US76642","ZCTA5 76642","6949","null","381","null",
"8600000US76643","ZCTA5 76643","14523","null","52","null",
"8600000US76645","ZCTA5 76645","10568","null","308","null",
"8600000US76648","ZCTA5 76648","2887","null","313","null",
"8600000US76649","ZCTA5 76649","596","null","127","null",
"8600000US76650","ZCTA5 76650","186","null","100","null",
"8600000US76651","ZCTA5 76651","3250","null","320","null",
"8600000US76652","ZCTA5 76652","1349","null","259","null",
"8600000US76653","ZCTA5 76653","1279","null","300","null",
"8600000US76654","ZCTA5 76654","139","null","69","null",
"8600000US76655","ZCTA5 76655","8312","null","651","null",
"8600000US76656","ZCTA5 76656","2446","null","319","null",
"8600000US76657","ZCTA5 76657","10108","null","730","null",
"8600000US76660","ZCTA5 76660","561","null","133","null",
"8600000US76661","ZCTA5 76661","7755","null","353","null",
"8600000US76664","ZCTA5 76664","3688","null","325","null",
"8600000US76665","ZCTA5 76665","2417","null","247","null",
"8600000US76666","ZCTA5 76666","268","null","91","null",
"8600000US76667","ZCTA5 76667","11098","null","428","null",
"8600000US76670","ZCTA5 76670","1517","null","267","null",
"8600000US76671","ZCTA5 76671","1621","null","268","null",
"8600000US76673","ZCTA5 76673","1706","null","518","null",
"8600000US76676","ZCTA5 76676","281","null","96","null",
"8600000US76678","ZCTA5 76678","260","null","128","null",
"8600000US76679","ZCTA5 76679","1435","null","388","null",
"8600000US76680","ZCTA5 76680","279","null","118","null",
"8600000US76681","ZCTA5 76681","801","null","306","null",
"8600000US76682","ZCTA5 76682","2846","null","413","null",
"8600000US76685","ZCTA5 76685","40","null","38","null",
"8600000US76686","ZCTA5 76686","195","null","72","null",
"8600000US76687","ZCTA5 76687","1879","null","362","null",
"8600000US76689","ZCTA5 76689","3565","null","352","null",
"8600000US76690","ZCTA5 76690","1101","null","211","null",
"8600000US76691","ZCTA5 76691","6333","null","445","null",
"8600000US76692","ZCTA5 76692","10252","null","599","null",
"8600000US76693","ZCTA5 76693","1492","null","253","null",
"8600000US76701","ZCTA5 76701","1895","null","315","null",
"8600000US76704","ZCTA5 76704","7956","null","939","null",
"8600000US76705","ZCTA5 76705","31734","null","906","null",
"8600000US76706","ZCTA5 76706","39221","null","1159","null",
"8600000US76707","ZCTA5 76707","15688","null","1266","null",
"8600000US76708","ZCTA5 76708","27964","null","1445","null",
"8600000US76710","ZCTA5 76710","24837","null","1181","null",
"8600000US76711","ZCTA5 76711","9988","null","725","null",
"8600000US76712","ZCTA5 76712","25525","null","1019","null",
"8600000US76798","ZCTA5 76798","1591","null","301","null",
"8600000US76801","ZCTA5 76801","25011","null","519","null",
"8600000US76802","ZCTA5 76802","5251","null","403","null",
"8600000US76820","ZCTA5 76820","88","null","69","null",
"8600000US76821","ZCTA5 76821","4561","null","218","null",
"8600000US76823","ZCTA5 76823","3024","null","347","null",
"8600000US76824","ZCTA5 76824","9","null","14","null",
"8600000US76825","ZCTA5 76825","6908","null","211","null",
"8600000US76827","ZCTA5 76827","418","null","147","null",
"8600000US76828","ZCTA5 76828","240","null","102","null",
"8600000US76831","ZCTA5 76831","0","null","14","null",
"8600000US76832","ZCTA5 76832","728","null","158","null",
"8600000US76834","ZCTA5 76834","5310","null","201","null",
"8600000US76836","ZCTA5 76836","0","null","14","null",
"8600000US76837","ZCTA5 76837","2440","null","137","null",
"8600000US76841","ZCTA5 76841","19","null","26","null",
"8600000US76842","ZCTA5 76842","242","null","141","null",
"8600000US76844","ZCTA5 76844","3534","null","245","null",
"8600000US76845","ZCTA5 76845","288","null","110","null",
"8600000US76848","ZCTA5 76848","48","null","39","null",
"8600000US76849","ZCTA5 76849","3785","null","159","null",
"8600000US76852","ZCTA5 76852","268","null","85","null",
"8600000US76853","ZCTA5 76853","1456","null","244","null",
"8600000US76854","ZCTA5 76854","220","null","99","null",
"8600000US76856","ZCTA5 76856","3735","null","143","null",
"8600000US76857","ZCTA5 76857","1761","null","278","null",
"8600000US76858","ZCTA5 76858","292","null","102","null",
"8600000US76859","ZCTA5 76859","2015","null","57","null",
"8600000US76861","ZCTA5 76861","1945","null","263","null",
"8600000US76862","ZCTA5 76862","207","null","64","null",
"8600000US76864","ZCTA5 76864","821","null","193","null",
"8600000US76865","ZCTA5 76865","151","null","87","null",
"8600000US76866","ZCTA5 76866","537","null","134","null",
"8600000US76869","ZCTA5 76869","64","null","40","null",
"8600000US76870","ZCTA5 76870","270","null","108","null",
"8600000US76871","ZCTA5 76871","657","null","157","null",
"8600000US76872","ZCTA5 76872","770","null","166","null",
"8600000US76873","ZCTA5 76873","60","null","51","null",
"8600000US76874","ZCTA5 76874","0","null","14","null",
"8600000US76875","ZCTA5 76875","525","null","106","null",
"8600000US76877","ZCTA5 76877","4371","null","189","null",
"8600000US76878","ZCTA5 76878","1688","null","204","null",
"8600000US76882","ZCTA5 76882","214","null","79","null",
"8600000US76884","ZCTA5 76884","115","null","50","null",
"8600000US76885","ZCTA5 76885","216","null","175","null",
"8600000US76887","ZCTA5 76887","82","null","74","null",
"8600000US76888","ZCTA5 76888","151","null","67","null",
"8600000US76890","ZCTA5 76890","982","null","214","null",
"8600000US76901","ZCTA5 76901","31667","null","1400","null",
"8600000US76903","ZCTA5 76903","31248","null","1672","null",
"8600000US76904","ZCTA5 76904","36178","null","1607","null",
"8600000US76905","ZCTA5 76905","12206","null","935","null",
"8600000US76908","ZCTA5 76908","2554","null","434","null",
"8600000US76930","ZCTA5 76930","107","null","59","null",
"8600000US76932","ZCTA5 76932","3819","null","91","null",
"8600000US76933","ZCTA5 76933","1209","null","142","null",
"8600000US76934","ZCTA5 76934","1084","null","299","null",
"8600000US76935","ZCTA5 76935","1791","null","532","null",
"8600000US76936","ZCTA5 76936","2983","null","*****","*****",
"8600000US76937","ZCTA5 76937","15","null","21","null",
"8600000US76939","ZCTA5 76939","0","null","14","null",
"8600000US76940","ZCTA5 76940","113","null","106","null",
"8600000US76941","ZCTA5 76941","1455","null","160","null",
"8600000US76943","ZCTA5 76943","3420","null","295","null",
"8600000US76945","ZCTA5 76945","1798","null","136","null",
"8600000US76949","ZCTA5 76949","12","null","9","null",
"8600000US76950","ZCTA5 76950","3867","null","53","null",
"8600000US76951","ZCTA5 76951","1231","null","140","null",
"8600000US76953","ZCTA5 76953","101","null","53","null",
"8600000US76955","ZCTA5 76955","192","null","94","null",
"8600000US76957","ZCTA5 76957","134","null","206","null",
"8600000US76958","ZCTA5 76958","183","null","118","null",
"8600000US77002","ZCTA5 77002","15613","null","3453","null",
"8600000US77003","ZCTA5 77003","9707","null","644","null",
"8600000US77004","ZCTA5 77004","37294","null","1835","null",
"8600000US77005","ZCTA5 77005","28572","null","785","null",
"8600000US77006","ZCTA5 77006","22580","null","936","null",
"8600000US77007","ZCTA5 77007","40080","null","1535","null",
"8600000US77008","ZCTA5 77008","34895","null","1274","null",
"8600000US77009","ZCTA5 77009","36147","null","1544","null",
"8600000US77010","ZCTA5 77010","890","null","238","null",
"8600000US77011","ZCTA5 77011","17447","null","1342","null",
"8600000US77012","ZCTA5 77012","19597","null","1260","null",
"8600000US77013","ZCTA5 77013","19198","null","1336","null",
"8600000US77014","ZCTA5 77014","37488","null","1963","null",
"8600000US77015","ZCTA5 77015","56477","null","1871","null",
"8600000US77016","ZCTA5 77016","30741","null","1474","null",
"8600000US77017","ZCTA5 77017","32985","null","1331","null",
"8600000US77018","ZCTA5 77018","28229","null","1385","null",
"8600000US77019","ZCTA5 77019","22057","null","902","null",
"8600000US77020","ZCTA5 77020","26357","null","1417","null",
"8600000US77021","ZCTA5 77021","26214","null","1251","null",
"8600000US77022","ZCTA5 77022","27924","null","1228","null",
"8600000US77023","ZCTA5 77023","29138","null","1236","null",
"8600000US77024","ZCTA5 77024","38190","null","1058","null",
"8600000US77025","ZCTA5 77025","28540","null","1298","null",
"8600000US77026","ZCTA5 77026","21300","null","1420","null",
"8600000US77027","ZCTA5 77027","18323","null","1197","null",
"8600000US77028","ZCTA5 77028","17425","null","1111","null",
"8600000US77029","ZCTA5 77029","17781","null","839","null",
"8600000US77030","ZCTA5 77030","11229","null","809","null",
"8600000US77031","ZCTA5 77031","18058","null","1380","null",
"8600000US77032","ZCTA5 77032","14535","null","1451","null",
"8600000US77033","ZCTA5 77033","30558","null","1610","null",
"8600000US77034","ZCTA5 77034","40635","null","1813","null",
"8600000US77035","ZCTA5 77035","36931","null","1654","null",
"8600000US77036","ZCTA5 77036","74472","null","1855","null",
"8600000US77037","ZCTA5 77037","18966","null","1532","null",
"8600000US77038","ZCTA5 77038","31912","null","1385","null",
"8600000US77039","ZCTA5 77039","28877","null","1514","null",
"8600000US77040","ZCTA5 77040","47823","null","1641","null",
"8600000US77041","ZCTA5 77041","33941","null","1438","null",
"8600000US77042","ZCTA5 77042","41734","null","1771","null",
"8600000US77043","ZCTA5 77043","24803","null","1135","null",
"8600000US77044","ZCTA5 77044","48783","null","1931","null",
"8600000US77045","ZCTA5 77045","36532","null","1971","null",
"8600000US77046","ZCTA5 77046","1207","null","298","null",
"8600000US77047","ZCTA5 77047","32616","null","1772","null",
"8600000US77048","ZCTA5 77048","18383","null","1143","null",
"8600000US77049","ZCTA5 77049","36434","null","1655","null",
"8600000US77050","ZCTA5 77050","4741","null","587","null",
"8600000US77051","ZCTA5 77051","17221","null","1648","null",
"8600000US77053","ZCTA5 77053","31650","null","1370","null",
"8600000US77054","ZCTA5 77054","23267","null","1470","null",
"8600000US77055","ZCTA5 77055","44671","null","1385","null",
"8600000US77056","ZCTA5 77056","22056","null","1086","null",
"8600000US77057","ZCTA5 77057","41690","null","1618","null",
"8600000US77058","ZCTA5 77058","16120","null","963","null",
"8600000US77059","ZCTA5 77059","17254","null","736","null",
"8600000US77060","ZCTA5 77060","45642","null","1815","null",
"8600000US77061","ZCTA5 77061","26253","null","1307","null",
"8600000US77062","ZCTA5 77062","26477","null","1394","null",
"8600000US77063","ZCTA5 77063","39249","null","1656","null",
"8600000US77064","ZCTA5 77064","48637","null","1917","null",
"8600000US77065","ZCTA5 77065","37793","null","1564","null",
"8600000US77066","ZCTA5 77066","35676","null","1428","null",
"8600000US77067","ZCTA5 77067","35227","null","1453","null",
"8600000US77068","ZCTA5 77068","11011","null","756","null",
"8600000US77069","ZCTA5 77069","19345","null","1229","null",
"8600000US77070","ZCTA5 77070","53057","null","2289","null",
"8600000US77071","ZCTA5 77071","28888","null","1300","null",
"8600000US77072","ZCTA5 77072","61122","null","2461","null",
"8600000US77073","ZCTA5 77073","39939","null","2038","null",
"8600000US77074","ZCTA5 77074","40978","null","2067","null",
"8600000US77075","ZCTA5 77075","44517","null","1933","null",
"8600000US77076","ZCTA5 77076","36009","null","1866","null",
"8600000US77077","ZCTA5 77077","59588","null","2064","null",
"8600000US77078","ZCTA5 77078","15663","null","1343","null",
"8600000US77079","ZCTA5 77079","34122","null","1860","null",
"8600000US77080","ZCTA5 77080","45586","null","1904","null",
"8600000US77081","ZCTA5 77081","53031","null","1864","null",
"8600000US77082","ZCTA5 77082","55056","null","2158","null",
"8600000US77083","ZCTA5 77083","78298","null","2233","null",
"8600000US77084","ZCTA5 77084","107673","null","3302","null",
"8600000US77085","ZCTA5 77085","17991","null","972","null",
"8600000US77086","ZCTA5 77086","28636","null","1445","null",
"8600000US77087","ZCTA5 77087","37886","null","1911","null",
"8600000US77088","ZCTA5 77088","55734","null","2103","null",
"8600000US77089","ZCTA5 77089","54751","null","2130","null",
"8600000US77090","ZCTA5 77090","40761","null","1917","null",
"8600000US77091","ZCTA5 77091","27750","null","1751","null",
"8600000US77092","ZCTA5 77092","38458","null","2146","null",
"8600000US77093","ZCTA5 77093","47135","null","1528","null",
"8600000US77094","ZCTA5 77094","10271","null","514","null",
"8600000US77095","ZCTA5 77095","70692","null","2063","null",
"8600000US77096","ZCTA5 77096","32682","null","1672","null",
"8600000US77098","ZCTA5 77098","13818","null","925","null",
"8600000US77099","ZCTA5 77099","52294","null","2483","null",
"8600000US77201","ZCTA5 77201","0","null","14","null",
"8600000US77301","ZCTA5 77301","34169","null","1394","null",
"8600000US77302","ZCTA5 77302","18658","null","1382","null",
"8600000US77303","ZCTA5 77303","20655","null","1658","null",
"8600000US77304","ZCTA5 77304","33364","null","1479","null",
"8600000US77306","ZCTA5 77306","13569","null","1851","null",
"8600000US77316","ZCTA5 77316","26119","null","1668","null",
"8600000US77318","ZCTA5 77318","16303","null","1348","null",
"8600000US77320","ZCTA5 77320","36122","null","1583","null",
"8600000US77326","ZCTA5 77326","37","null","38","null",
"8600000US77327","ZCTA5 77327","23274","null","1322","null",
"8600000US77328","ZCTA5 77328","14438","null","1426","null",
"8600000US77331","ZCTA5 77331","7971","null","880","null",
"8600000US77334","ZCTA5 77334","358","null","369","null",
"8600000US77335","ZCTA5 77335","2972","null","501","null",
"8600000US77336","ZCTA5 77336","13156","null","863","null",
"8600000US77338","ZCTA5 77338","43558","null","1949","null",
"8600000US77339","ZCTA5 77339","40133","null","1687","null",
"8600000US77340","ZCTA5 77340","31352","null","1564","null",
"8600000US77342","ZCTA5 77342","0","null","14","null",
"8600000US77345","ZCTA5 77345","27993","null","912","null",
"8600000US77346","ZCTA5 77346","66805","null","2303","null",
"8600000US77350","ZCTA5 77350","135","null","111","null",
"8600000US77351","ZCTA5 77351","34366","null","943","null",
"8600000US77354","ZCTA5 77354","37058","null","2409","null",
"8600000US77355","ZCTA5 77355","29281","null","1360","null",
"8600000US77356","ZCTA5 77356","26987","null","1130","null",
"8600000US77357","ZCTA5 77357","27721","null","2202","null",
"8600000US77358","ZCTA5 77358","5565","null","949","null",
"8600000US77359","ZCTA5 77359","425","null","293","null",
"8600000US77360","ZCTA5 77360","5115","null","458","null",
"8600000US77362","ZCTA5 77362","6435","null","1464","null",
